voltage (V), photocurrent (A)
32.000, 1.148112e-07
32.000, 1.149476e-07
32.500, 1.146174e-07
32.500, 1.149675e-07
32.500, 1.152335e-07
32.500, 1.150764e-07
32.500, 1.149877e-07
32.500, 1.148776e-07
32.500, 1.14359e-07
32.500, 1.144254e-07
32.500, 1.146651e-07
32.500, 1.153948e-07
33.000, 1.157116e-07
33.000, 1.15703e-07
33.000, 1.156105e-07
33.000, 1.157672e-07
33.000, 1.159393e-07
33.000, 1.157599e-07
33.000, 1.156214e-07
33.000, 1.163105e-07
33.000, 1.165076e-07
33.000, 1.165852e-07
33.500, 1.16049e-07
33.500, 1.146438e-07
33.500, 1.156449e-07
33.500, 1.158273e-07
33.500, 1.158343e-07
33.500, 1.160522e-07
33.500, 1.162192e-07
33.500, 1.16386e-07
33.500, 1.166447e-07
33.500, 1.168352e-07
34.000, 1.162902e-07
34.000, 1.15254e-07
34.000, 1.165747e-07
34.000, 1.164428e-07
34.000, 1.165166e-07
34.000, 1.155729e-07
34.000, 1.154147e-07
34.000, 1.154819e-07
34.000, 1.154044e-07
34.000, 1.156111e-07
34.500, 1.166371e-07
34.500, 1.164562e-07
34.500, 1.16562e-07
34.500, 1.171505e-07
34.500, 1.168705e-07
34.500, 1.175402e-07
34.500, 1.178632e-07
34.500, 1.173099e-07
34.500, 1.181402e-07
34.500, 1.183866e-07
35.000, 1.173753e-07
35.000, 1.171571e-07
35.000, 1.168683e-07
35.000, 1.168112e-07
35.000, 1.170783e-07
35.000, 1.172487e-07
35.000, 1.168342e-07
35.000, 1.168271e-07
35.000, 1.167748e-07
35.000, 1.165218e-07
35.500, 1.182148e-07
35.500, 1.176494e-07
35.500, 1.176788e-07
35.500, 1.179761e-07
35.500, 1.180829e-07
35.500, 1.180084e-07
35.500, 1.177979e-07
35.500, 1.180238e-07
35.500, 1.184065e-07
35.500, 1.18585e-07
36.000, 1.168263e-07
36.000, 1.166805e-07
36.000, 1.159347e-07
36.000, 1.171462e-07
36.000, 1.168781e-07
36.000, 1.170336e-07
36.000, 1.169675e-07
36.000, 1.16819e-07
36.000, 1.183259e-07
36.000, 1.176299e-07
36.500, 1.175871e-07
36.500, 1.171711e-07
36.500, 1.179562e-07
36.500, 1.174948e-07
36.500, 1.17773e-07
36.500, 1.197012e-07
36.500, 1.197807e-07
36.500, 1.205596e-07
36.500, 1.209183e-07
36.500, 1.21042e-07
37.000, 1.201258e-07
37.000, 1.203376e-07
37.000, 1.200591e-07
37.000, 1.199173e-07
37.000, 1.20094e-07
37.000, 1.198905e-07
37.000, 1.20224e-07
37.000, 1.205118e-07
37.000, 1.205245e-07
37.000, 1.204662e-07
37.500, 1.20696e-07
37.500, 1.20709e-07
37.500, 1.20652e-07
37.500, 1.206357e-07
37.500, 1.205994e-07
37.500, 1.207841e-07
37.500, 1.205678e-07
37.500, 1.20565e-07
37.500, 1.207932e-07
37.500, 1.207162e-07
38.000, 1.209939e-07
38.000, 1.211188e-07
38.000, 1.21028e-07
38.000, 1.209454e-07
38.000, 1.205917e-07
38.000, 1.210047e-07
38.000, 1.208579e-07
38.000, 1.210678e-07
38.000, 1.208817e-07
38.000, 1.208374e-07
38.500, 1.212797e-07
38.500, 1.214648e-07
38.500, 1.212695e-07
38.500, 1.211746e-07
38.500, 1.217062e-07
38.500, 1.215433e-07
38.500, 1.213574e-07
38.500, 1.214201e-07
38.500, 1.213863e-07
38.500, 1.213865e-07
39.000, 1.215428e-07
39.000, 1.21605e-07
39.000, 1.215891e-07
39.000, 1.218291e-07
39.000, 1.218027e-07
39.000, 1.217565e-07
39.000, 1.217353e-07
39.000, 1.217019e-07
39.000, 1.217654e-07
39.000, 1.216608e-07
39.500, 1.218591e-07
39.500, 1.218289e-07
39.500, 1.217138e-07
39.500, 1.217239e-07
39.500, 1.216971e-07
39.500, 1.216075e-07
39.500, 1.216834e-07
39.500, 1.216858e-07
39.500, 1.216951e-07
39.500, 1.218414e-07
40.000, 1.221634e-07
40.000, 1.221538e-07
40.000, 1.21964e-07
40.000, 1.222001e-07
40.000, 1.22236e-07
40.000, 1.224237e-07
40.000, 1.222131e-07
40.000, 1.220606e-07
40.000, 1.221594e-07
40.000, 1.225895e-07
40.500, 1.229735e-07
40.500, 1.231073e-07
40.500, 1.227642e-07
40.500, 1.227101e-07
40.500, 1.228297e-07
40.500, 1.228912e-07
40.500, 1.229461e-07
40.500, 1.22724e-07
40.500, 1.228433e-07
40.500, 1.226852e-07
41.000, 1.237366e-07
41.000, 1.23776e-07
41.000, 1.236095e-07
41.000, 1.238015e-07
41.000, 1.241741e-07
41.000, 1.238598e-07
41.000, 1.239227e-07
41.000, 1.238812e-07
41.000, 1.239414e-07
41.000, 1.237431e-07
41.500, 1.244838e-07
41.500, 1.242625e-07
41.500, 1.243336e-07
41.500, 1.243921e-07
41.500, 1.260143e-07
41.500, 1.270541e-07
41.500, 1.258302e-07
41.500, 1.251066e-07
41.500, 1.255536e-07
41.500, 1.258437e-07
42.000, 1.257027e-07
42.000, 1.259985e-07
42.000, 1.258436e-07
42.000, 1.257866e-07
42.000, 1.2568e-07
42.000, 1.256186e-07
42.000, 1.257584e-07
42.000, 1.255542e-07
42.000, 1.263808e-07
42.000, 1.258722e-07
42.500, 1.261613e-07
42.500, 1.262571e-07
42.500, 1.261754e-07
42.500, 1.261099e-07
42.500, 1.262693e-07
42.500, 1.263204e-07
42.500, 1.262449e-07
42.500, 1.262582e-07
42.500, 1.264976e-07
42.500, 1.26462e-07
43.000, 1.26975e-07
43.000, 1.269339e-07
43.000, 1.273402e-07
43.000, 1.254735e-07
43.000, 1.247456e-07
43.000, 1.241767e-07
43.000, 1.239826e-07
43.000, 1.237515e-07
43.000, 1.235143e-07
43.000, 1.237756e-07
43.500, 1.247506e-07
43.500, 1.246654e-07
43.500, 1.258083e-07
43.500, 1.256568e-07
43.500, 1.260841e-07
43.500, 1.259448e-07
43.500, 1.26726e-07
43.500, 1.270605e-07
43.500, 1.273604e-07
43.500, 1.275091e-07
44.000, 1.276194e-07
44.000, 1.273649e-07
44.000, 1.273218e-07
44.000, 1.274398e-07
44.000, 1.275159e-07
44.000, 1.274779e-07
44.000, 1.273149e-07
44.000, 1.271725e-07
44.000, 1.272142e-07
44.000, 1.272878e-07
44.500, 1.279097e-07
44.500, 1.279161e-07
44.500, 1.277158e-07
44.500, 1.277823e-07
44.500, 1.278558e-07
44.500, 1.278767e-07
44.500, 1.279983e-07
44.500, 1.278666e-07
44.500, 1.27823e-07
44.500, 1.279075e-07
45.000, 1.282131e-07
45.000, 1.281769e-07
45.000, 1.281195e-07
45.000, 1.281372e-07
45.000, 1.282344e-07
45.000, 1.280771e-07
45.000, 1.280601e-07
45.000, 1.280817e-07
45.000, 1.280831e-07
45.000, 1.280943e-07
45.500, 1.285959e-07
45.500, 1.284338e-07
45.500, 1.284111e-07
45.500, 1.285041e-07
45.500, 1.285572e-07
45.500, 1.285515e-07
45.500, 1.285164e-07
45.500, 1.284217e-07
45.500, 1.284245e-07
45.500, 1.285277e-07
46.000, 1.288956e-07
46.000, 1.290151e-07
46.000, 1.287893e-07
46.000, 1.287173e-07
46.000, 1.288292e-07
46.000, 1.289918e-07
46.000, 1.291184e-07
46.000, 1.292556e-07
46.000, 1.294524e-07
46.000, 1.295042e-07
46.500, 1.30087e-07
46.500, 1.30227e-07
46.500, 1.300903e-07
46.500, 1.301184e-07
46.500, 1.302242e-07
46.500, 1.301887e-07
46.500, 1.301507e-07
46.500, 1.301123e-07
46.500, 1.302979e-07
46.500, 1.302311e-07
47.000, 1.297861e-07
47.000, 1.289919e-07
47.000, 1.290476e-07
47.000, 1.286766e-07
47.000, 1.270134e-07
47.000, 1.282374e-07
47.000, 1.280637e-07
47.000, 1.281727e-07
47.000, 1.278488e-07
47.000, 1.274194e-07
47.500, 1.287982e-07
47.500, 1.287938e-07
47.500, 1.286919e-07
47.500, 1.286958e-07
47.500, 1.287124e-07
47.500, 1.286605e-07
47.500, 1.288107e-07
47.500, 1.287484e-07
47.500, 1.287224e-07
47.500, 1.287769e-07
48.000, 1.28891e-07
48.000, 1.287699e-07
48.000, 1.287961e-07
48.000, 1.2888e-07
48.000, 1.286726e-07
48.000, 1.286079e-07
48.000, 1.286614e-07
48.000, 1.285589e-07
48.000, 1.28506e-07
48.000, 1.285467e-07
48.500, 1.291915e-07
48.500, 1.293071e-07
48.500, 1.291851e-07
48.500, 1.292549e-07
48.500, 1.295432e-07
48.500, 1.297797e-07
48.500, 1.297122e-07
48.500, 1.297298e-07
48.500, 1.297763e-07
48.500, 1.302534e-07
49.000, 1.323214e-07
49.000, 1.323623e-07
49.000, 1.322663e-07
49.000, 1.321544e-07
49.000, 1.322829e-07
49.000, 1.32311e-07
49.000, 1.323065e-07
49.000, 1.323025e-07
49.000, 1.323005e-07
49.000, 1.321357e-07
49.500, 1.319529e-07
49.500, 1.321444e-07
49.500, 1.322046e-07
49.500, 1.322096e-07
49.500, 1.324147e-07
49.500, 1.323852e-07
49.500, 1.324615e-07
49.500, 1.323863e-07
49.500, 1.323846e-07
49.500, 1.317781e-07
50.000, 1.327224e-07
50.000, 1.327245e-07
50.000, 1.326932e-07
50.000, 1.326032e-07
50.000, 1.327351e-07
50.000, 1.328041e-07
50.000, 1.313475e-07
50.000, 1.294758e-07
50.000, 1.300958e-07
50.000, 1.310512e-07
50.500, 1.312911e-07
50.500, 1.31302e-07
50.500, 1.314106e-07
50.500, 1.313011e-07
50.500, 1.314183e-07
50.500, 1.315486e-07
50.500, 1.316514e-07
50.500, 1.31711e-07
50.500, 1.31721e-07
50.500, 1.318384e-07
51.000, 1.34567e-07
51.000, 1.34701e-07
51.000, 1.350713e-07
51.000, 1.345719e-07
51.000, 1.346961e-07
51.000, 1.343743e-07
51.000, 1.344135e-07
51.000, 1.341907e-07
51.000, 1.343731e-07
51.000, 1.343676e-07
51.500, 1.363425e-07
51.500, 1.350986e-07
51.500, 1.346307e-07
51.500, 1.347203e-07
51.500, 1.34335e-07
51.500, 1.346974e-07
51.500, 1.350958e-07
51.500, 1.349564e-07
51.500, 1.347065e-07
51.500, 1.351223e-07
52.000, 1.332192e-07
52.000, 1.332418e-07
52.000, 1.333035e-07
52.000, 1.332938e-07
52.000, 1.331794e-07
52.000, 1.332132e-07
52.000, 1.332574e-07
52.000, 1.330716e-07
52.000, 1.331898e-07
52.000, 1.332809e-07
52.500, 1.333141e-07
52.500, 1.334896e-07
52.500, 1.337507e-07
52.500, 1.330907e-07
52.500, 1.334355e-07
52.500, 1.33744e-07
52.500, 1.333415e-07
52.500, 1.332589e-07
52.500, 1.334426e-07
52.500, 1.332369e-07
53.000, 1.342763e-07
53.000, 1.353687e-07
53.000, 1.35069e-07
53.000, 1.346202e-07
53.000, 1.350687e-07
53.000, 1.348946e-07
53.000, 1.358443e-07
53.000, 1.350743e-07
53.000, 1.349066e-07
53.000, 1.352661e-07
53.500, 1.359357e-07
