voltage (V), photocurrent (A)
-9.190, -2.105114e-09
-9.190, -2.100681e-09
-9.180, -2.104406e-09
-9.180, -2.10736e-09
-9.180, -2.105229e-09
-9.180, -2.103285e-09
-9.180, -2.10387e-09
-9.180, -2.104381e-09
-9.180, -2.106674e-09
-9.180, -2.10449e-09
-9.180, -2.107447e-09
-9.180, -2.108902e-09
-9.170, -2.105173e-09
-9.170, -2.102408e-09
-9.170, -2.100757e-09
-9.170, -2.104891e-09
-9.170, -2.106376e-09
-9.170, -2.101665e-09
-9.170, -2.103153e-09
-9.170, -2.106319e-09
-9.170, -2.103496e-09
-9.170, -2.102331e-09
-9.160, -2.104035e-09
-9.160, -2.101982e-09
-9.160, -2.105588e-09
-9.160, -2.106002e-09
-9.160, -2.102642e-09
-9.160, -2.103069e-09
-9.160, -2.104246e-09
-9.160, -2.104503e-09
-9.160, -2.10055e-09
-9.160, -2.102627e-09
-9.150, -2.101333e-09
-9.150, -2.105026e-09
-9.150, -2.104331e-09
-9.150, -2.100371e-09
-9.150, -2.101364e-09
-9.150, -2.105225e-09
-9.150, -2.105568e-09
-9.150, -2.101935e-09
-9.150, -2.107511e-09
-9.150, -2.10845e-09
-9.140, -2.10661e-09
-9.140, -2.109538e-09
-9.140, -2.108873e-09
-9.140, -2.10639e-09
-9.140, -2.105574e-09
-9.140, -2.109173e-09
-9.140, -2.106598e-09
-9.140, -2.104637e-09
-9.140, -2.109892e-09
-9.140, -2.108277e-09
-9.130, -2.104444e-09
-9.130, -2.101168e-09
-9.130, -2.102776e-09
-9.130, -2.105518e-09
-9.130, -2.104722e-09
-9.130, -2.101771e-09
-9.130, -2.104911e-09
-9.130, -2.106424e-09
-9.130, -2.100579e-09
-9.130, -2.101415e-09
-9.120, -2.100294e-09
-9.120, -2.103292e-09
-9.120, -2.103442e-09
-9.120, -2.09949e-09
-9.120, -2.102367e-09
-9.120, -2.107548e-09
-9.120, -2.104253e-09
-9.120, -2.101633e-09
-9.120, -2.104743e-09
-9.120, -2.103074e-09
-9.110, -2.106313e-09
-9.110, -2.100928e-09
-9.110, -2.103683e-09
-9.110, -2.105623e-09
-9.110, -2.101701e-09
-9.110, -2.102092e-09
-9.110, -2.105191e-09
-9.110, -2.106478e-09
-9.110, -2.103145e-09
-9.110, -2.105743e-09
-9.100, -2.106973e-09
-9.100, -2.110359e-09
-9.100, -2.109265e-09
-9.100, -2.10781e-09
-9.100, -2.110397e-09
-9.100, -2.110846e-09
-9.100, -2.108712e-09
-9.100, -2.109642e-09
-9.100, -2.111431e-09
-9.100, -2.112135e-09
-9.090, -2.112072e-09
-9.090, -2.110218e-09
-9.090, -2.107331e-09
-9.090, -2.11099e-09
-9.090, -2.111808e-09
-9.090, -2.10704e-09
-9.090, -2.107984e-09
