wavelength (nm), amplitude (a.u.)
8.668663940e+02,-4.331205128e-05
8.671036987e+02,-4.262817383e-04
8.673410645e+02,1.132952049e-03
8.675783691e+02,1.105597010e-03
8.678157349e+02,4.764325568e-04
8.680530396e+02,7.226273301e-04
8.682904053e+02,-1.958160661e-03
8.685277710e+02,-1.192221185e-03
8.687651367e+02,1.570631750e-03
8.690025024e+02,1.433856785e-03
8.692399292e+02,-1.766675734e-03
8.694772949e+02,-5.904115969e-04
8.697147217e+02,8.867572178e-04
8.699520874e+02,6.952723488e-04
8.701895142e+02,-3.715718049e-04
8.704269409e+02,-1.301641110e-03
8.706643677e+02,-1.253769879e-04
8.709017944e+02,9.688221617e-04
8.711392212e+02,-2.074419172e-04
8.713767090e+02,2.227151068e-03
8.716141357e+02,-8.913163911e-04
8.718516235e+02,-7.545414846e-04
8.720890503e+02,-1.164866146e-03
8.723265381e+02,1.139790766e-05
8.725640259e+02,6.610786659e-05
8.728015137e+02,4.490775755e-04
8.730390625e+02,-2.621518797e-04
8.732765503e+02,-7.271865034e-04
8.735140381e+02,6.952723488e-04
8.737515869e+02,-1.800869504e-04
8.739891357e+02,-9.460263536e-04
8.742266235e+02,2.774250694e-03
8.744641724e+02,-8.366064285e-04
8.747017212e+02,1.543276710e-03
8.749392700e+02,2.302377397e-04
8.751768799e+02,1.515921787e-03
8.754144287e+02,-6.177665782e-04
8.756520386e+02,-2.074419172e-04
8.758895874e+02,7.499823114e-04
8.761271973e+02,-6.451215595e-04
8.763648071e+02,-9.733813349e-04
8.766024170e+02,-7.545414846e-04
8.768400269e+02,-1.164866146e-03
8.770776367e+02,9.346284060e-05
8.773152466e+02,-1.253769879e-04
8.775529175e+02,-1.602545846e-03
8.777905273e+02,5.311425193e-04
8.780281982e+02,-6.724765408e-04
8.782658691e+02,-5.357016926e-04
8.785035400e+02,-2.895068610e-04
8.787412109e+02,-5.904115969e-04
8.789788818e+02,6.952723488e-04
8.792165527e+02,-9.802200657e-05
8.794542236e+02,-3.715718049e-04
8.796919556e+02,1.515921787e-03
8.799296875e+02,-4.262817383e-04
8.801673584e+02,-1.848740620e-03
8.804050903e+02,-6.998315221e-04
8.806428223e+02,-2.895068610e-04
8.808805542e+02,-3.168618423e-04
8.811182861e+02,2.849476878e-04
8.813560791e+02,2.028827585e-04
8.815938110e+02,-8.913163911e-04
8.818316040e+02,-1.800869504e-04
8.820693359e+02,-1.411061035e-03
8.823071289e+02,9.688221617e-04
8.825449219e+02,-1.055446221e-03
8.827827148e+02,2.172441222e-03
8.830205078e+02,-6.451215595e-04
8.832583008e+02,-5.630566739e-04
8.834961548e+02,-9.186713723e-04
8.837339478e+02,-5.630566739e-04
8.839718018e+02,1.481727959e-04
8.842095947e+02,-3.168618423e-04
8.844474487e+02,-1.328996033e-03
8.846853027e+02,1.160306972e-03
8.849231567e+02,-5.357016926e-04
8.851610107e+02,-1.684610732e-03
8.853989258e+02,-9.733813349e-04
8.856367798e+02,-7.545414846e-04
8.858746948e+02,5.311425193e-04
8.861125488e+02,1.570631750e-03
8.863504639e+02,5.858524819e-04
8.865883789e+02,2.199796261e-03
8.868262939e+02,-1.328996033e-03
8.870642090e+02,-4.262817383e-04
8.873021240e+02,9.961770847e-04
8.875400391e+02,-3.168618423e-04
8.877780151e+02,-7.545414846e-04
8.880159302e+02,1.488566748e-03
8.882539062e+02,-8.639614098e-04
8.884918823e+02,4.217225942e-04
8.887298584e+02,-3.989267861e-04
8.889678345e+02,8.046922740e-04
8.892058105e+02,-2.347968984e-04
8.894437866e+02,1.680051559e-03
8.896817627e+02,-1.055446221e-03
8.899197998e+02,1.215016935e-03
8.901577759e+02,-1.164866146e-03
8.903958130e+02,1.187662012e-03
8.906338501e+02,-4.809917009e-04
8.908718872e+02,2.063021297e-03
8.911099243e+02,-9.460263536e-04
8.913479614e+02,7.773372927e-04
8.915859985e+02,-6.451215595e-04
8.918240967e+02,1.297081937e-03
8.920621338e+02,6.405624445e-04
8.923002319e+02,1.050887047e-03
8.925383301e+02,3.123026690e-04
8.927763672e+02,-8.366064285e-04
8.930144653e+02,6.405624445e-04
8.932525635e+02,1.269726898e-03
8.934907227e+02,-1.082801260e-03
8.937288208e+02,7.773372927e-04
8.939669189e+02,-7.818964659e-04
8.942050781e+02,4.490775755e-04
8.944431763e+02,1.755277772e-04
8.946813354e+02,8.867572178e-04
8.949194946e+02,1.215016935e-03
8.951576538e+02,1.297081937e-03
8.953958130e+02,-1.137511223e-03
8.956339722e+02,-9.802200657e-05
8.958721924e+02,-9.460263536e-04
8.961103516e+02,5.584975006e-04
8.963485107e+02,-4.331205128e-05
8.965867310e+02,-2.895068610e-04
8.968249512e+02,-4.262817383e-04
8.970631714e+02,6.952723488e-04
8.973013916e+02,-1.800869504e-04
8.975396118e+02,1.023532124e-03
8.977778320e+02,-1.739320694e-03
8.980160522e+02,-4.536367196e-04
8.982543335e+02,-1.383705996e-03
8.984925537e+02,-1.253769879e-04
8.987308350e+02,2.028827585e-04
8.989691162e+02,1.680051559e-03
8.992073975e+02,8.320472552e-04
8.994456787e+02,8.320472552e-04
8.996839600e+02,-1.527319691e-04
8.999222412e+02,-9.802200657e-05
9.001605225e+02,1.139790766e-05
9.003988647e+02,1.324436860e-03
9.006371460e+02,1.898891409e-03
9.008754883e+02,1.406501862e-03
9.011138306e+02,8.046922740e-04
9.013521729e+02,-7.545414846e-04
9.015905151e+02,9.961770847e-04
9.018288574e+02,3.396576503e-04
9.020671997e+02,9.688221617e-04
9.023055420e+02,-4.536367196e-04
9.025439453e+02,-1.164866146e-03
9.027822876e+02,1.351791900e-03
9.030206909e+02,-2.559970133e-03
9.032590942e+02,-9.733813349e-04
9.034974976e+02,9.688221617e-04
9.037359009e+02,2.063021297e-03
9.039743042e+02,-1.301641110e-03
9.042127075e+02,-1.848740620e-03
9.044511108e+02,-4.262817383e-04
9.046895752e+02,-8.639614098e-04
9.049279785e+02,1.762116561e-03
9.051664429e+02,-7.818964659e-04
9.054049072e+02,1.481727959e-04
9.056433716e+02,-9.802200657e-05
9.058818359e+02,-1.547835884e-03
9.061203003e+02,3.943676129e-04
9.063587646e+02,-4.809917009e-04
9.065972290e+02,-3.442168236e-04
9.068357544e+02,-2.012870507e-03
9.070742188e+02,-6.724765408e-04
9.073127441e+02,-4.331205128e-05
9.075512695e+02,1.269726898e-03
9.077897339e+02,-1.903450582e-03
9.080282593e+02,8.594022365e-04
9.082668457e+02,-5.630566739e-04
9.085053711e+02,2.849476878e-04
9.087438965e+02,5.311425193e-04
9.089824219e+02,-2.074419172e-04
9.092210083e+02,-7.545414846e-04
9.094595947e+02,-2.895068610e-04
9.096981201e+02,4.490775755e-04
9.099367065e+02,7.773372927e-04
9.101752930e+02,-1.527319691e-04
9.104138794e+02,1.926246448e-03
9.106525269e+02,-9.460263536e-04
9.108911133e+02,1.139790766e-05
9.111296997e+02,2.528056037e-03
9.113683472e+02,-3.442168236e-04
9.116069336e+02,5.037875380e-04
9.118455811e+02,8.867572178e-04
9.120842285e+02,9.961770847e-04
9.123228760e+02,4.764325568e-04
9.125615234e+02,-1.629900769e-03
9.128001709e+02,3.396576503e-04
9.130388184e+02,-7.545414846e-04
9.132775269e+02,6.952723488e-04
9.135161743e+02,1.433856785e-03
9.137548828e+02,1.324436860e-03
9.139935913e+02,-7.818964659e-04
9.142322388e+02,9.141121991e-04
9.144709473e+02,2.849476878e-04
9.147096558e+02,-4.262817383e-04
9.149484253e+02,3.123026690e-04
9.151871338e+02,6.132074632e-04
9.154258423e+02,-1.164866146e-03
9.156646118e+02,6.132074632e-04
9.159033203e+02,-4.262817383e-04
9.161420898e+02,1.755277772e-04
9.163808594e+02,-3.989267861e-04
9.166196289e+02,9.346284060e-05
9.168583984e+02,1.215016935e-03
9.170971680e+02,5.584975006e-04
9.173359375e+02,-1.301641110e-03
9.175747070e+02,1.570631750e-03
9.178135376e+02,1.351791900e-03
9.180523071e+02,-2.642035019e-03
9.182911377e+02,-4.536367196e-04
9.185299683e+02,2.302377397e-04
9.187687988e+02,7.499823114e-04
9.190076294e+02,9.688221617e-04
9.192464600e+02,2.302377397e-04
9.194852905e+02,1.461211825e-03
9.197241211e+02,7.773372927e-04
9.199630127e+02,-1.958160661e-03
9.202018433e+02,4.764325568e-04
9.204407349e+02,5.311425193e-04
9.206796265e+02,1.324436860e-03
9.209184570e+02,1.680051559e-03
9.211573486e+02,-3.715718049e-04
9.213962402e+02,8.594022365e-04
9.216351929e+02,6.405624445e-04
9.218740845e+02,1.050887047e-03
9.221129761e+02,-1.800869504e-04
9.223519287e+02,-4.262817383e-04
9.225908203e+02,8.320472552e-04
9.228297729e+02,5.037875380e-04
9.230687256e+02,2.063021297e-03
9.233076782e+02,9.688221617e-04
9.235466309e+02,2.849476878e-04
9.237855835e+02,-2.621518797e-04
9.240245361e+02,-9.802200657e-05
9.242634888e+02,9.346284060e-05
9.245025024e+02,3.670126316e-04
9.247414551e+02,-1.328996033e-03
9.249804688e+02,-5.904115969e-04
9.252194824e+02,4.764325568e-04
9.254584351e+02,-8.639614098e-04
9.256974487e+02,1.269726898e-03
9.259364624e+02,-2.621518797e-04
9.261755371e+02,6.132074632e-04
9.264145508e+02,-5.904115969e-04
9.266535645e+02,2.309216186e-03
9.268926392e+02,-1.465770998e-03
9.271316528e+02,-1.527319691e-04
9.273707275e+02,6.610786659e-05
9.276098022e+02,4.217225942e-04
9.278488770e+02,1.242371975e-03
9.280879517e+02,1.023532124e-03
9.283270264e+02,-1.000736258e-03
9.285661011e+02,1.078242087e-03
9.288051758e+02,-1.411061035e-03
9.290443115e+02,1.433856785e-03
9.292833862e+02,2.473345958e-03
9.295225220e+02,1.023532124e-03
9.297616577e+02,5.584975006e-04
9.300007935e+02,1.105597010e-03
9.302399292e+02,2.302377397e-04
9.304790649e+02,4.217225942e-04
9.307182007e+02,6.132074632e-04
9.309573364e+02,-9.460263536e-04
9.311964722e+02,1.023532124e-03
9.314356689e+02,-8.366064285e-04
9.316748657e+02,-1.253769879e-04
9.319140015e+02,-2.074419172e-04
9.321531982e+02,1.160306972e-03
9.323923950e+02,1.139790766e-05
9.326315918e+02,8.594022365e-04
9.328707886e+02,-1.527319691e-04
9.331099854e+02,2.302377397e-04
9.333491821e+02,2.063021297e-03
9.335884399e+02,1.023532124e-03
9.338276367e+02,-5.630566739e-04
9.340668945e+02,7.773372927e-04
9.343061523e+02,1.379146823e-03
9.345454102e+02,-1.438415959e-03
9.347846680e+02,3.396576503e-04
9.350239258e+02,-7.271865034e-04
9.352631836e+02,2.302377397e-04
9.355024414e+02,2.145086182e-03
9.357416992e+02,6.610786659e-05
9.359810181e+02,-1.766675734e-03
9.362202759e+02,-3.715718049e-04
9.364595947e+02,8.867572178e-04
9.366989136e+02,1.105597010e-03
9.369381714e+02,4.217225942e-04
9.371774902e+02,-2.012870507e-03
9.374168701e+02,1.898891409e-03
9.376561890e+02,1.406501862e-03
9.378955078e+02,2.575927065e-04
9.381348267e+02,-1.164866146e-03
9.383742065e+02,1.570631750e-03
9.386135254e+02,7.499823114e-04
9.388529053e+02,2.090376336e-03
9.390922852e+02,-3.442168236e-04
9.393316650e+02,3.123026690e-04
9.395710449e+02,-8.913163911e-04
9.398104248e+02,7.226273301e-04
9.400498047e+02,-4.331205128e-05
9.402891846e+02,1.625341596e-03
9.405286255e+02,-2.621518797e-04
9.407680054e+02,-4.809917009e-04
9.410074463e+02,-7.271865034e-04
9.412468262e+02,7.499823114e-04
9.414862671e+02,-1.876095659e-03
9.417257080e+02,-1.055446221e-03
9.419651489e+02,-1.527319691e-04
9.422045898e+02,9.346284060e-05
9.424440308e+02,8.046922740e-04
9.426835327e+02,1.324436860e-03
9.429229736e+02,-2.347968984e-04
9.431624756e+02,5.037875380e-04
9.434019165e+02,-1.082801260e-03
9.436414185e+02,1.187662012e-03
9.438809204e+02,5.858524819e-04
9.441204224e+02,2.028827585e-04
9.443599243e+02,-1.082801260e-03
9.445994263e+02,7.773372927e-04
9.448389282e+02,2.849476878e-04
9.450784302e+02,-8.913163911e-04
9.453179932e+02,-1.848740620e-03
9.455574951e+02,8.594022365e-04
9.457970581e+02,9.346284060e-05
9.460366211e+02,8.594022365e-04
9.462761230e+02,-6.451215595e-04
9.465156860e+02,8.867572178e-04
9.467552490e+02,-4.536367196e-04
9.469948120e+02,5.311425193e-04
9.472344360e+02,-9.186713723e-04
9.474739990e+02,-1.253769879e-04
9.477135620e+02,-2.347968984e-04
9.479531860e+02,6.405624445e-04
9.481928101e+02,4.490775755e-04
9.484323730e+02,-5.357016926e-04
9.486719971e+02,-2.621518797e-04
9.489116211e+02,1.242371975e-03
9.491512451e+02,-1.465770998e-03
9.493908691e+02,9.346284060e-05
9.496304932e+02,1.139790766e-05
9.498701782e+02,5.311425193e-04
9.501098022e+02,3.943676129e-04
9.503494873e+02,1.132952049e-03
9.505891113e+02,5.858524819e-04
9.508287964e+02,3.396576503e-04
9.510684814e+02,-5.083467113e-04
9.513081665e+02,1.734761521e-03
9.515478516e+02,6.679174257e-04
9.517875366e+02,1.324436860e-03
9.520272217e+02,6.610786659e-05
9.522669067e+02,-6.998315221e-04
9.525066528e+02,9.414671804e-04
9.527463379e+02,8.320472552e-04
9.529860840e+02,-1.164866146e-03
9.532258301e+02,-7.545414846e-04
9.534655151e+02,1.980956411e-03
9.537052612e+02,3.670126316e-04
9.539450073e+02,-1.848740620e-03
9.541847534e+02,1.481727959e-04
9.544245605e+02,-3.715718049e-04
9.546643066e+02,-1.766675734e-03
9.549040527e+02,9.961770847e-04
9.551438599e+02,-4.331205128e-05
9.553836060e+02,1.078242087e-03
9.556234131e+02,1.187662012e-03
9.558632202e+02,-1.527319691e-04
9.561030273e+02,9.688221617e-04
9.563428345e+02,-5.357016926e-04
9.565826416e+02,-2.895068610e-04
9.568224487e+02,-1.602545846e-03
9.570622559e+02,1.755277772e-04
9.573021240e+02,1.461211825e-03
9.575419312e+02,-1.164866146e-03
9.577817993e+02,-2.347968984e-04
9.580216675e+02,2.028827585e-04
9.582614746e+02,-1.465770998e-03
9.585013428e+02,1.215016935e-03
9.587412109e+02,-7.818964659e-04
9.589810791e+02,9.346284060e-05
9.592209473e+02,1.132952049e-03
9.594608765e+02,2.227151068e-03
9.597007446e+02,1.269726898e-03
9.599406128e+02,2.028827585e-04
9.601805420e+02,-1.055446221e-03
9.604204712e+02,1.105597010e-03
9.606603394e+02,-6.177665782e-04
9.609002686e+02,1.734761521e-03
9.611401978e+02,-7.066702528e-05
9.613801270e+02,-2.122290432e-03
9.616200562e+02,2.302377397e-04
9.618600464e+02,6.405624445e-04
9.620999756e+02,2.445990918e-03
9.623399048e+02,1.023532124e-03
9.625798950e+02,-1.028091297e-03
9.628198242e+02,-8.639614098e-04
9.630598145e+02,3.875288530e-05
9.632998047e+02,1.461211825e-03
9.635397949e+02,-5.630566739e-04
9.637797852e+02,-9.802200657e-05
9.640197754e+02,-8.092514472e-04
9.642597656e+02,1.324436860e-03
9.644997559e+02,5.858524819e-04
9.647398071e+02,4.490775755e-04
9.649797974e+02,-1.192221185e-03
9.652198486e+02,1.481727959e-04
9.654598999e+02,3.943676129e-04
9.656998901e+02,5.584975006e-04
9.659399414e+02,1.132952049e-03
9.661799927e+02,1.215016935e-03
9.664200439e+02,1.625341596e-03
9.666600952e+02,6.679174257e-04
9.669002075e+02,-7.271865034e-04
9.671402588e+02,-2.347968984e-04
9.673803101e+02,-5.083467113e-04
9.676204224e+02,4.217225942e-04
9.678604736e+02,3.670126316e-04
9.681005859e+02,6.405624445e-04
9.683406982e+02,-3.168618423e-04
9.685808105e+02,1.406501862e-03
9.688209229e+02,2.500700997e-03
9.690610352e+02,1.543276710e-03
9.693011475e+02,2.849476878e-04
9.695413208e+02,1.187662012e-03
9.697814331e+02,-1.253769879e-04
9.700215454e+02,6.610786659e-05
9.702617188e+02,-1.958160661e-03
9.705018921e+02,3.943676129e-04
9.707420044e+02,-8.913163911e-04
9.709821777e+02,-9.802200657e-05
9.712223511e+02,-1.164866146e-03
9.714625244e+02,4.490775755e-04
9.717026978e+02,-1.274286071e-03
9.719429321e+02,1.160306972e-03
9.721831055e+02,1.406501862e-03
9.724232788e+02,9.688221617e-04
9.726635132e+02,8.867572178e-04
9.729037476e+02,-4.809917009e-04
9.731439209e+02,2.849476878e-04
9.733841553e+02,-9.186713723e-04
9.736243896e+02,-1.219576108e-03
9.738646240e+02,2.063021297e-03
9.741048584e+02,1.755277772e-04
9.743450928e+02,2.302377397e-04
9.745853271e+02,-1.110156183e-03
9.748256226e+02,-2.074419172e-04
9.750658569e+02,1.324436860e-03
9.753061523e+02,-1.000736258e-03
9.755463867e+02,7.499823114e-04
9.757866821e+02,-1.595707181e-05
9.760269775e+02,-9.802200657e-05
9.762672729e+02,-5.630566739e-04
9.765075684e+02,-1.082801260e-03
9.767478638e+02,1.707406598e-03
9.769881592e+02,-3.989267861e-04
9.772285156e+02,1.139790766e-05
9.774688110e+02,-7.271865034e-04
9.777091064e+02,-2.313775243e-03
9.779494629e+02,-7.545414846e-04
9.781898193e+02,2.063021297e-03
9.784301147e+02,-1.800869504e-04
9.786704712e+02,1.023532124e-03
9.789108276e+02,4.217225942e-04
9.791511841e+02,1.755277772e-04
9.793915405e+02,1.406501862e-03
9.796319580e+02,-7.545414846e-04
9.798723145e+02,-1.547835884e-03
9.801126709e+02,-2.286420204e-03
9.803530884e+02,-1.110156183e-03
9.805934448e+02,1.324436860e-03
9.808338623e+02,5.858524819e-04
9.810742798e+02,1.324436860e-03
9.813146973e+02,-1.328996033e-03
9.815551147e+02,1.208178219e-04
9.817955322e+02,-2.895068610e-04
9.820359497e+02,6.679174257e-04
9.822763672e+02,-2.074419172e-04
9.825167847e+02,3.875288530e-05
9.827572632e+02,-1.301641110e-03
9.829976807e+02,-2.895068610e-04
9.832381592e+02,1.652696636e-03
9.834786377e+02,4.217225942e-04
9.837190552e+02,7.499823114e-04
9.839595337e+02,-3.715718049e-04
9.842000122e+02,2.849476878e-04
9.844404907e+02,-1.595707181e-05
9.846810303e+02,1.187662012e-03
9.849215088e+02,1.215016935e-03
9.851619873e+02,6.405624445e-04
9.854025269e+02,1.208178219e-04
9.856430054e+02,-2.895068610e-04
9.858835449e+02,-6.998315221e-04
9.861240234e+02,-5.630566739e-04
9.863645630e+02,1.242371975e-03
9.866051025e+02,-7.271865034e-04
9.868456421e+02,-7.818964659e-04
9.870861816e+02,4.490775755e-04
9.873267212e+02,3.875288530e-05
9.875672607e+02,1.515921787e-03
9.878078613e+02,-1.595707181e-05
9.880484009e+02,1.139790766e-05
9.882890015e+02,3.943676129e-04
9.885295410e+02,-2.040225547e-03
9.887701416e+02,-1.438415959e-03
9.890107422e+02,-7.271865034e-04
9.892513428e+02,-3.989267861e-04
9.894919434e+02,-1.527319691e-04
9.897325439e+02,-4.262817383e-04
9.899731445e+02,3.943676129e-04
9.902137451e+02,-1.595707181e-05
9.904543457e+02,2.028827585e-04
9.906950073e+02,1.139790766e-05
9.909356079e+02,-6.724765408e-04
9.911762695e+02,-1.739320694e-03
9.914168701e+02,-9.802200657e-05
9.916575317e+02,-2.621518797e-04
9.918981934e+02,1.515921787e-03
9.921388550e+02,-4.331205128e-05
9.923795166e+02,1.139790766e-05
9.926201782e+02,-7.066702528e-05
9.928608398e+02,1.105597010e-03
9.931015625e+02,-4.262817383e-04
9.933422241e+02,-6.724765408e-04
9.935829468e+02,-9.802200657e-05
9.938236084e+02,2.575927065e-04
9.940643311e+02,7.499823114e-04
9.943049927e+02,1.351791900e-03
9.945457153e+02,2.302377397e-04
9.947864380e+02,1.215016935e-03
9.950271606e+02,6.610786659e-05
9.952678833e+02,8.320472552e-04
9.955086670e+02,5.858524819e-04
9.957493896e+02,1.078242087e-03
9.959901123e+02,5.311425193e-04
9.962308960e+02,2.028827585e-04
9.964716187e+02,1.105597010e-03
9.967124023e+02,-5.083467113e-04
9.969531860e+02,-1.383705996e-03
9.971939087e+02,4.764325568e-04
9.974346924e+02,3.670126316e-04
9.976754761e+02,-7.066702528e-05
9.979162598e+02,-1.082801260e-03
9.981570435e+02,2.063021297e-03
9.983978882e+02,-7.545414846e-04
9.986386719e+02,1.755277772e-04
9.988794556e+02,7.499823114e-04
9.991203003e+02,1.139790766e-05
9.993611450e+02,-1.164866146e-03
9.996019287e+02,8.594022365e-04
9.998427734e+02,-1.903450582e-03
1.000083618e+03,4.217225942e-04
1.000324463e+03,-4.809917009e-04
1.000565308e+03,1.105597010e-03
1.000806152e+03,1.139790766e-05
1.001046997e+03,-1.547835884e-03
1.001287842e+03,1.755277772e-04
1.001528748e+03,1.926246448e-03
1.001769592e+03,-3.442168236e-04
1.002010498e+03,1.078242087e-03
1.002251343e+03,1.215016935e-03
1.002492249e+03,1.481727959e-04
1.002733154e+03,-3.168618423e-04
1.002974060e+03,-3.989267861e-04
1.003214966e+03,7.773372927e-04
1.003455872e+03,1.755277772e-04
1.003696777e+03,3.123026690e-04
1.003937683e+03,6.405624445e-04
1.004178650e+03,3.396576503e-04
1.004419556e+03,1.707406598e-03
1.004660522e+03,2.302377397e-04
1.004901428e+03,3.123026690e-04
1.005142395e+03,-1.800869504e-04
1.005383362e+03,-1.253769879e-04
1.005624329e+03,2.302377397e-04
1.005865234e+03,1.139790766e-05
1.006106262e+03,1.208178219e-04
1.006347229e+03,6.132074632e-04
1.006588196e+03,-5.083467113e-04
1.006829163e+03,1.543276710e-03
1.007070129e+03,-8.092514472e-04
1.007311157e+03,1.297081937e-03
1.007552124e+03,9.414671804e-04
1.007793152e+03,2.063021297e-03
1.008034180e+03,3.875288530e-05
1.008275208e+03,3.396576503e-04
1.008516174e+03,-1.547835884e-03
1.008757202e+03,-1.527319691e-04
1.008998230e+03,-9.733813349e-04
1.009239319e+03,3.396576503e-04
1.009480347e+03,1.406501862e-03
1.009721375e+03,1.734761521e-03
1.009962463e+03,-1.800869504e-04
1.010203491e+03,2.849476878e-04
1.010444580e+03,-1.000736258e-03
1.010685608e+03,1.625341596e-03
1.010926697e+03,3.875288530e-05
1.011167786e+03,8.594022365e-04
1.011408875e+03,2.575927065e-04
1.011649963e+03,5.584975006e-04
1.011891052e+03,-9.733813349e-04
1.012132141e+03,2.302377397e-04
1.012373230e+03,2.610120922e-03
1.012614319e+03,2.302377397e-04
1.012855469e+03,2.302377397e-04
1.013096558e+03,6.679174257e-04
1.013337708e+03,1.215016935e-03
1.013578796e+03,1.324436860e-03
1.013819946e+03,5.311425193e-04
1.014061096e+03,3.943676129e-04
