voltage (V), photocurrent (A)
-9.310, -4.898249e-10
-9.310, -4.906124e-10
-9.310, -4.900917e-10
-9.310, -4.903074e-10
-9.310, -4.900134e-10
-9.310, -4.892138e-10
-9.310, -4.898846e-10
-9.310, -4.904538e-10
-9.310, -4.906282e-10
-9.300, -4.922477e-10
-9.300, -4.926299e-10
-9.300, -4.924924e-10
-9.300, -4.928183e-10
-9.300, -4.918033e-10
-9.300, -4.92099e-10
-9.300, -4.920369e-10
-9.300, -4.91765e-10
-9.300, -4.916849e-10
-9.300, -4.928907e-10
-9.290, -4.920171e-10
-9.290, -4.912858e-10
-9.290, -4.918363e-10
-9.290, -4.919276e-10
-9.290, -4.920058e-10
-9.290, -4.919758e-10
-9.290, -4.920037e-10
-9.290, -4.93323e-10
-9.290, -4.924634e-10
-9.290, -4.924735e-10
-9.280, -4.928626e-10
-9.280, -4.921575e-10
-9.280, -4.928605e-10
-9.280, -4.925777e-10
-9.280, -4.923623e-10
-9.280, -4.924705e-10
-9.280, -4.938779e-10
-9.280, -4.928637e-10
-9.280, -4.935506e-10
-9.280, -4.93103e-10
-9.270, -4.924675e-10
-9.270, -4.921806e-10
-9.270, -4.92731e-10
-9.270, -4.917944e-10
-9.270, -4.921372e-10
-9.270, -4.923376e-10
-9.270, -4.921832e-10
-9.270, -4.915564e-10
-9.270, -4.931334e-10
-9.270, -4.92245e-10
-9.260, -4.937926e-10
-9.260, -4.929538e-10
-9.260, -4.931062e-10
-9.260, -4.932979e-10
-9.260, -4.933683e-10
-9.260, -4.925135e-10
-9.260, -4.921836e-10
-9.260, -4.924012e-10
-9.260, -4.935889e-10
-9.260, -4.932686e-10
-9.250, -4.925584e-10
-9.250, -4.92444e-10
-9.250, -4.92383e-10
-9.250, -4.940153e-10
-9.250, -4.932079e-10
-9.250, -4.930019e-10
-9.250, -4.935688e-10
-9.250, -4.933505e-10
-9.250, -4.92363e-10
-9.250, -4.918054e-10
-9.240, -4.932978e-10
-9.240, -4.929725e-10
-9.240, -4.931173e-10
-9.240, -4.928314e-10
-9.240, -4.927651e-10
-9.240, -4.926108e-10
-9.240, -4.937515e-10
-9.240, -4.929709e-10
-9.240, -4.937172e-10
-9.240, -4.928565e-10
-9.230, -4.905923e-10
-9.230, -4.946011e-10
-9.230, -4.88913e-10
-9.230, -4.927491e-10
-9.230, -4.939541e-10
-9.230, -4.939882e-10
-9.230, -4.9397e-10
-9.230, -4.934384e-10
-9.230, -4.932367e-10
-9.230, -4.925644e-10
-9.220, -4.943162e-10
-9.220, -4.944305e-10
-9.220, -4.94306e-10
-9.220, -4.946595e-10
-9.220, -4.944116e-10
-9.220, -4.93893e-10
-9.220, -4.937864e-10
-9.220, -4.939793e-10
-9.220, -4.937241e-10
-9.220, -4.938996e-10
-9.210, -4.825655e-10
-9.210, -4.835587e-10
-9.210, -4.829387e-10
-9.210, -4.833947e-10
-9.210, -4.832037e-10
-9.210, -4.833348e-10
-9.210, -4.835748e-10
-9.210, -4.824913e-10
-9.210, -4.837383e-10
-9.210, -4.837817e-10
-9.200, -4.924784e-10
-9.200, -4.92736e-10
-9.200, -4.93322e-10
-9.200, -4.92993e-10
-9.200, -4.931794e-10
-9.200, -4.93023e-10
-9.200, -4.931475e-10
-9.200, -4.930724e-10
-9.200, -4.932567e-10
-9.200, -4.931938e-10
-9.190, -4.932578e-10
-9.190, -4.931014e-10
-9.190, -4.940631e-10
-9.190, -4.923829e-10
-9.190, -4.928919e-10
-9.190, -4.92705e-10
-9.190, -4.925013e-10
-9.190, -4.935246e-10
-9.190, -4.928938e-10
-9.190, -4.927281e-10
-9.180, -4.916086e-10
-9.180, -4.911844e-10
-9.180, -4.932265e-10
-9.180, -4.973517e-10
-9.180, -4.915451e-10
-9.180, -4.839642e-10
-9.180, -4.814679e-10
-9.180, -4.898749e-10
-9.180, -4.934071e-10
-9.180, -4.941527e-10
-9.170, -4.9237e-10
-9.170, -4.926972e-10
-9.170, -4.918413e-10
-9.170, -4.918944e-10
-9.170, -4.915052e-10
-9.170, -4.917668e-10
-9.170, -4.912825e-10
-9.170, -4.908078e-10
-9.170, -4.905414e-10
-9.170, -4.909698e-10
-9.160, -4.904108e-10
-9.160, -4.89572e-10
-9.160, -4.911631e-10
-9.160, -4.930999e-10
-9.160, -4.921441e-10
-9.160, -4.921925e-10
-9.160, -4.922556e-10
-9.160, -4.929327e-10
-9.160, -4.932114e-10
-9.160, -4.923956e-10
-9.150, -4.901641e-10
-9.150, -4.875888e-10
-9.150, -4.968912e-10
-9.150, -4.977722e-10
-9.150, -4.991999e-10
-9.150, -5.000604e-10
-9.150, -5.006414e-10
-9.150, -5.013157e-10
-9.150, -5.011792e-10
-9.150, -5.014056e-10
-9.140, -4.973168e-10
-9.140, -4.96774e-10
-9.140, -4.971986e-10
-9.140, -4.969495e-10
-9.140, -4.959957e-10
-9.140, -4.963237e-10
-9.140, -4.958081e-10
-9.140, -4.965683e-10
-9.140, -4.968071e-10
-9.140, -4.96808e-10
-9.130, -4.963128e-10
-9.130, -4.97084e-10
-9.130, -4.966614e-10
-9.130, -4.969533e-10
-9.130, -4.966125e-10
-9.130, -4.96849e-10
-9.130, -4.965663e-10
-9.130, -4.980369e-10
-9.130, -4.973921e-10
-9.130, -4.965845e-10
-9.120, -4.952381e-10
-9.120, -4.94923e-10
-9.120, -4.935937e-10
-9.120, -4.948602e-10
-9.120, -4.951632e-10
-9.120, -4.954527e-10
-9.120, -4.950727e-10
-9.120, -4.955411e-10
-9.120, -4.95555e-10
-9.120, -4.953915e-10
-9.110, -4.947397e-10
-9.110, -4.954355e-10
-9.110, -4.944284e-10
-9.110, -4.936278e-10
-9.110, -4.948478e-10
-9.110, -4.954338e-10
-9.110, -4.952402e-10
-9.110, -4.951316e-10
-9.110, -4.952259e-10
-9.110, -4.94554e-10
-9.100, -4.945968e-10
-9.100, -4.964237e-10
-9.100, -4.949811e-10
-9.100, -4.958814e-10
-9.100, -4.954998e-10
-9.100, -4.950254e-10
-9.100, -4.943535e-10
-9.100, -4.949332e-10
-9.100, -4.951126e-10
-9.100, -4.951357e-10
-9.090, -4.948158e-10
-9.090, -4.936686e-10
-9.090, -4.946741e-10
-9.090, -4.948918e-10
-9.090, -4.948918e-10
-9.090, -4.946399e-10
