voltage (V), photocurrent (A)
-9.050, -2.320384e-09
-9.050, -2.315151e-09
-9.050, -2.343185e-09
-9.050, -2.337065e-09
-9.040, -2.311389e-09
-9.040, -2.306223e-09
-9.040, -2.304374e-09
-9.040, -2.301948e-09
-9.040, -2.288979e-09
-9.040, -2.283341e-09
-9.040, -2.284465e-09
-9.040, -2.286626e-09
-9.040, -2.291517e-09
-9.040, -2.286994e-09
-9.030, -2.291715e-09
-9.030, -2.286775e-09
-9.030, -2.281868e-09
-9.030, -2.288476e-09
-9.030, -2.292005e-09
-9.030, -2.290978e-09
-9.030, -2.285767e-09
-9.030, -2.275724e-09
-9.030, -2.260294e-09
-9.030, -2.25306e-09
-9.020, -2.263827e-09
-9.020, -2.265238e-09
-9.020, -2.26076e-09
-9.020, -2.256344e-09
-9.020, -2.246114e-09
-9.020, -2.259223e-09
-9.020, -2.302377e-09
-9.020, -2.295864e-09
-9.020, -2.286148e-09
-9.020, -2.280021e-09
-9.010, -2.247183e-09
-9.010, -2.250739e-09
-9.010, -2.250602e-09
-9.010, -2.24791e-09
